code_insee,nom_commune,code_departement,nom_departement,region,population,latitude,longitude,prix_m2_median,prix_m2_median_maison,prix_m2_median_appartement,prix_m2_q1,prix_m2_q3,prix_median_maison,prix_median_appartement,surface_mediane_m2,nb_ventes,nb_maisons,nb_appartements,periode_debut,periode_fin,evolution_prix_pct,part_passoires_dpe_pct,prix_m2_median_departement,fiabilite,url
44195,Savenay,44,Loire-Atlantique,Pays de la Loire,9543,47.3542,-1.9203,2750,2790,2580,2320,3150,266000,147500,90,242,204,38,2023-01-06,2025-12-31,3.0,6.1,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/savenay/
44196,Sévérac,44,Loire-Atlantique,Pays de la Loire,1690,47.5534,-2.0656,1820,1820,,1450,2120,135000,,78,42,42,0,2023-02-02,2025-12-31,-11.0,18.5,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/severac/
44197,Sion-les-Mines,44,Loire-Atlantique,Pays de la Loire,1658,47.7274,-1.5762,1240,1240,,1040,1530,114500,,86,58,57,1,2023-02-08,2025-12-30,3.3,15.3,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/sion-les-mines/
44199,Soudan,44,Loire-Atlantique,Pays de la Loire,1959,47.7262,-1.2871,1560,1560,,1230,1790,121000,,78,41,41,0,2023-02-03,2025-12-10,8.7,14.1,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/soudan/
44200,Soulvache,44,Loire-Atlantique,Pays de la Loire,338,47.8205,-1.4482,1250,1250,,1040,1500,110000,,81,19,19,0,2023-02-01,2025-11-20,,,3200,indicative,
44201,Sucé-sur-Erdre,44,Loire-Atlantique,Pays de la Loire,7539,47.35,-1.5237,3580,3560,3660,3030,4080,355000,211500,94,122,109,13,2023-01-04,2025-12-22,-15.7,6.4,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/suce-sur-erdre/
44202,Teillé,44,Loire-Atlantique,Pays de la Loire,1824,47.4654,-1.2838,1770,1770,,1410,2270,167500,,96,36,36,0,2023-03-03,2025-12-03,,9.4,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/teille/
44204,Thouaré-sur-Loire,44,Loire-Atlantique,Pays de la Loire,11004,47.2755,-1.4294,3380,3370,3390,2980,3680,340000,154000,84,297,193,104,2023-01-03,2025-12-29,-9.4,2.4,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/thouare-sur-loire/
44206,Touvois,44,Loire-Atlantique,Pays de la Loire,1970,46.9098,-1.685,1910,1910,,1360,2370,166000,,85,66,66,0,2023-01-06,2025-12-19,-13.6,12.0,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/touvois/
44207,Trans-sur-Erdre,44,Loire-Atlantique,Pays de la Loire,1156,47.4854,-1.3597,1940,1940,,1670,2200,196000,,95,29,29,0,2023-01-02,2025-12-31,,,3200,indicative,
44208,Treffieux,44,Loire-Atlantique,Pays de la Loire,996,47.614,-1.5281,1620,1620,,1290,1960,166500,,106,34,34,0,2023-01-16,2025-11-25,,13.5,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/treffieux/
44209,Treillières,44,Loire-Atlantique,Pays de la Loire,10600,47.3146,-1.6312,3160,3160,3170,2730,3530,342000,165500,96,192,163,29,2023-01-18,2025-12-31,-2.5,2.1,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/treillieres/
44210,Trignac,44,Loire-Atlantique,Pays de la Loire,8397,47.3116,-2.2052,2500,2420,2780,2100,2940,210000,130000,77,274,223,51,2023-01-06,2025-12-30,-4.6,6.0,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/trignac/
44163,Vair-sur-Loire,44,Loire-Atlantique,Pays de la Loire,4944,47.4019,-1.1095,2110,2140,1840,1690,2410,205000,167500,93,95,88,7,2023-01-23,2025-12-31,6.8,11.7,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/vair-sur-loire/
44212,Vallet,44,Loire-Atlantique,Pays de la Loire,9495,47.1763,-1.2645,2720,2660,3190,2130,3160,246500,185000,88,273,254,19,2023-01-09,2025-12-22,-12.3,7.3,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/vallet/
44180,Vallons-de-l'Erdre,44,Loire-Atlantique,Pays de la Loire,6692,47.5349,-1.1414,1720,1760,1480,1400,2170,152500,65000,82,66,57,9,2023-01-18,2025-12-12,-27.9,14.5,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/vallons-de-lerdre/
44214,Vay,44,Loire-Atlantique,Pays de la Loire,2120,47.5381,-1.7031,1960,1980,,1530,2250,195000,,93,48,45,3,2023-01-03,2025-12-29,-9.7,14.3,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/vay/
44215,Vertou,44,Loire-Atlantique,Pays de la Loire,26227,47.1532,-1.4679,3470,3450,3530,2920,4020,310000,183000,83,838,636,202,2023-01-03,2025-12-29,-6.9,5.0,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/vertou/
44216,Vieillevigne,44,Loire-Atlantique,Pays de la Loire,4150,46.9702,-1.4172,2190,2180,,1720,2590,191000,,90,102,101,1,2023-01-20,2025-12-23,-9.7,8.5,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/vieillevigne/
44217,Vigneux-de-Bretagne,44,Loire-Atlantique,Pays de la Loire,6692,47.317,-1.7198,3010,2990,3470,2550,3320,295500,188500,95,104,98,6,2023-01-09,2025-12-15,1.3,6.3,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/vigneux-de-bretagne/
44021,Villeneuve-en-Retz,44,Loire-Atlantique,Pays de la Loire,5120,47.035,-1.9019,2300,2310,2270,2040,2900,195000,125000,84,137,132,5,2023-01-09,2025-12-26,-3.4,14.5,3200,élevée,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/villeneuve-en-retz/
44218,Villepot,44,Loire-Atlantique,Pays de la Loire,680,47.7686,-1.2856,1460,1460,,1170,1710,150000,,87,21,21,0,2023-01-07,2025-11-19,,,3200,indicative,
44220,Vue,44,Loire-Atlantique,Pays de la Loire,1753,47.1996,-1.8968,2500,2530,,1860,2850,210000,,82,38,35,3,2023-01-06,2025-12-30,,14.1,3200,bonne,https://vendsmonbien.com/prix-immobilier/44-loire-atlantique/vue/
61001,Alençon,61,Orne,Normandie,25490,48.431,0.0923,1440,1590,1230,1160,1800,135000,69000,72,797,474,323,2023-01-05,2025-12-31,0.7,11.8,1440,élevée,https://vendsmonbien.com/prix-immobilier/61-orne/alencon/
61002,Almenêches,61,Orne,Normandie,638,48.6975,0.1242,1260,1260,,1090,1440,105000,,91,24,23,1,2023-01-11,2025-07-29,,,1440,indicative,
61006,Argentan,61,Orne,Normandie,13527,48.7263,-0.013,1510,1610,1420,1290,1880,137000,75000,74,294,197,97,2023-01-10,2025-12-30,-3.2,9.8,1440,élevée,https://vendsmonbien.com/prix-immobilier/61-orne/argentan/
61007,Athis-Val de Rouvre,61,Orne,Normandie,4201,48.7934,-0.4621,1440,1440,,1110,1710,115000,,84,67,65,2,2023-01-05,2025-12-09,15.0,15.6,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/athis-val-de-rouvre/
61008,Aube,61,Orne,Normandie,1254,48.7312,0.5479,1560,1560,,1260,1780,115000,,69,45,45,0,2023-02-18,2025-11-25,,26.1,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/aube/
61483,Bagnoles de l'Orne Normandie,61,Orne,Normandie,2699,48.5696,-0.4174,1990,1820,2000,1600,2350,165000,64000,39,261,60,201,2023-01-05,2025-12-22,7.8,15.4,1440,élevée,https://vendsmonbien.com/prix-immobilier/61-orne/bagnoles-de-lorne-normandie/
61028,Bazoches-au-Houlme,61,Orne,Normandie,449,48.8271,-0.2674,1230,1230,,1020,1510,117000,,90,17,17,0,2023-04-17,2025-10-24,,,1440,indicative,
61029,Bazoches-sur-Hoëne,61,Orne,Normandie,827,48.5509,0.4644,1620,1620,,1060,1760,135000,,88,25,25,0,2023-03-03,2025-12-13,,,1440,indicative,
61196,Belforêt-en-Perche,61,Orne,Normandie,1474,48.3841,0.5039,1560,1560,,1150,2430,127000,,82,49,49,0,2023-03-09,2025-12-19,7.8,32.6,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/belforet-en-perche/
61038,Bellême,61,Orne,Normandie,1457,48.3719,0.5638,2210,1960,,1330,2610,145000,,79,55,51,4,2023-01-13,2025-12-03,-9.6,21.4,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/belleme/
61043,Berd'huis,61,Orne,Normandie,1097,48.3517,0.7411,1510,1510,,1220,1870,143000,,80,16,16,0,2023-03-10,2025-10-03,,,1440,indicative,
61061,Bretoncelles,61,Orne,Normandie,1455,48.4388,0.9055,1330,1330,,1100,1720,112000,,80,27,27,0,2023-02-28,2025-12-04,,,1440,indicative,
61063,Briouze,61,Orne,Normandie,1512,48.7084,-0.3852,1300,1330,,1010,1660,109000,,84,32,30,2,2023-02-22,2025-12-26,,10.0,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/briouze/
61075,Ceaucé,61,Orne,Normandie,1165,48.4892,-0.6321,1260,1260,,1070,1420,115000,,94,27,27,0,2023-01-26,2025-12-30,,,1440,indicative,
61077,Cerisé,61,Orne,Normandie,844,48.4451,0.1314,1720,1720,,1320,1990,139500,,75,18,18,0,2023-01-25,2025-12-08,,,1440,indicative,
61079,Ceton,61,Orne,Normandie,1734,48.2209,0.7563,1330,1330,,1040,1610,90000,,70,45,45,0,2023-01-24,2025-10-31,28.6,32.3,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/ceton/
61081,Chailloué,61,Orne,Normandie,890,48.6597,0.2124,1250,1250,,1120,1710,146000,,85,19,19,0,2023-03-02,2025-11-28,,,1440,indicative,
61093,Chanu,61,Orne,Normandie,1243,48.7242,-0.6733,1300,1300,,1130,1600,130000,,93,24,24,0,2023-01-13,2025-12-26,,,1440,indicative,
61429,Charencey,61,Orne,Normandie,754,48.6394,0.7597,1500,1500,,990,1900,106000,,74,18,18,0,2023-01-02,2025-12-22,,,1440,indicative,
61117,Condé-sur-Sarthe,61,Orne,Normandie,2494,48.4316,0.0319,1670,1690,1620,1390,2070,144000,58000,85,52,46,6,2023-01-03,2025-12-30,-16.5,8.3,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/conde-sur-sarthe/
61126,Coulonges-sur-Sarthe,61,Orne,Normandie,480,48.5284,0.3915,1700,1700,,1500,1940,150000,,80,17,17,0,2023-01-05,2025-09-18,,,1440,indicative,
61050,Cour-Maugis sur Huisne,61,Orne,Normandie,583,48.4567,0.6962,1620,1620,,1350,2250,201500,,93,24,24,0,2023-01-31,2025-12-30,,,1440,indicative,
61133,Courtomer,61,Orne,Normandie,731,48.6267,0.3504,1170,1170,,1010,1410,112000,,87,21,21,0,2023-01-07,2025-12-19,,,1440,indicative,
61143,Damigny,61,Orne,Normandie,2446,48.4519,0.0699,1690,1690,,1510,1980,140000,,84,81,79,2,2023-01-18,2025-12-31,3.5,16.0,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/damigny/
61145,Domfront en Poiraie,61,Orne,Normandie,4113,48.5866,-0.6554,1330,1330,1320,1090,1700,116000,54500,90,114,106,8,2023-01-04,2025-12-30,5.6,18.2,1440,élevée,https://vendsmonbien.com/prix-immobilier/61-orne/domfront-en-poiraie/
61150,Échauffour,61,Orne,Normandie,717,48.7352,0.3949,1420,1420,,1120,1870,140000,,100,27,27,0,2023-02-04,2025-11-25,,,1440,indicative,
61153,Écouché-les-Vallées,61,Orne,Normandie,2193,48.7232,-0.1316,1360,1350,,1110,1700,125000,,85,52,49,3,2023-01-05,2025-12-18,,18.3,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/ecouche-les-vallees/
61341,Écouves,61,Orne,Normandie,1663,48.5101,0.1057,1410,1410,,1270,1720,155000,,102,27,27,0,2023-01-30,2025-12-15,,,1440,indicative,
61169,Flers,61,Orne,Normandie,14432,48.7389,-0.5603,1270,1320,1240,1030,1620,104000,73000,72,385,228,157,2023-01-06,2025-12-30,-8.1,14.4,1440,élevée,https://vendsmonbien.com/prix-immobilier/61-orne/flers/
61181,Gacé,61,Orne,Normandie,1766,48.7895,0.3118,1310,1300,,1150,1710,115500,,78,45,44,1,2023-01-19,2025-12-23,-18.1,21.9,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/gace/
61474,Gouffern en Auge,61,Orne,Normandie,3636,48.7851,0.1126,1490,1480,,1150,1900,127000,,90,78,77,1,2023-01-09,2025-12-17,2.0,28.9,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/gouffern-en-auge/
61203,Héloup,61,Orne,Normandie,899,48.3994,0.0353,1490,1490,,1210,1820,131000,,86,22,22,0,2023-01-12,2025-05-28,,,1440,indicative,
61207,Igé,61,Orne,Normandie,585,48.3142,0.5129,1970,1970,,1330,3100,169000,,80,17,17,0,2023-04-11,2025-08-27,,,1440,indicative,
61211,Juvigny Val d'Andaine,61,Orne,Normandie,2094,48.5269,-0.5205,1290,1300,,1050,1480,116500,,86,43,42,1,2023-01-10,2025-12-16,,24.4,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/juvigny-val-dandaine/
61163,La Ferrière-aux-Étangs,61,Orne,Normandie,1506,48.6527,-0.5069,1130,1130,,960,1410,85000,,78,42,42,0,2023-02-11,2025-10-17,,13.5,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/la-ferriere-aux-etangs/
61167,La Ferté-en-Ouche,61,Orne,Normandie,2938,48.8436,0.4951,1550,1550,,1230,1900,120000,,78,60,60,0,2023-01-17,2025-12-23,-14.9,24.9,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/la-ferte-en-ouche/
61168,La Ferté Macé,61,Orne,Normandie,5071,48.5688,-0.3592,1290,1290,1280,1090,1610,105000,65000,80,102,95,7,2023-01-04,2025-12-29,-3.9,15.1,1440,élevée,https://vendsmonbien.com/prix-immobilier/61-orne/la-ferte-mace/
61214,L'Aigle,61,Orne,Normandie,7663,48.7566,0.6118,1440,1460,1240,1200,1770,120000,63000,78,262,220,42,2023-01-05,2025-12-30,-1.4,11.3,1440,élevée,https://vendsmonbien.com/prix-immobilier/61-orne/laigle/
61218,La Lande-Patry,61,Orne,Normandie,1730,48.7529,-0.5988,1310,1310,,1160,1560,109000,,80,46,46,0,2023-01-04,2025-12-30,16.3,22.5,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/la-lande-patry/
61466,La Selle-la-Forge,61,Orne,Normandie,1390,48.736,-0.5302,1330,1330,,1260,1480,119500,,76,28,28,0,2023-02-10,2025-11-27,,,1440,indicative,
61258,Le Mêle-sur-Sarthe,61,Orne,Normandie,659,48.5116,0.3536,1130,1130,,1030,1750,110500,,85,19,19,0,2023-02-27,2025-12-30,,,1440,indicative,
61422,Les Aspres,61,Orne,Normandie,625,48.6735,0.6026,1500,1500,,1230,1690,120000,,80,20,20,0,2023-06-22,2025-10-18,,,1440,indicative,
61463,Les Monts d'Andaine,61,Orne,Normandie,1684,48.6129,-0.4259,1350,1350,,1060,1830,109000,,80,17,17,0,2023-01-09,2025-12-29,,,1440,indicative,
61230,Longny les Villages,61,Orne,Normandie,2811,48.5419,0.8033,1390,1390,,1170,1860,117000,,87,75,75,0,2023-01-05,2025-12-18,-5.7,30.9,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/longny-les-villages/
61232,Lonlay-l'Abbaye,61,Orne,Normandie,1123,48.6547,-0.7082,1320,1320,,950,1810,129500,,80,25,25,0,2023-05-30,2025-09-12,,,1440,indicative,
61243,Magny-le-Désert,61,Orne,Normandie,1391,48.5685,-0.3217,1250,1250,,1050,1730,135500,,92,17,17,0,2023-02-10,2025-10-14,,,1440,indicative,
61248,Mantilly,61,Orne,Normandie,508,48.5124,-0.8179,1180,1180,,980,1230,78000,,66,16,16,0,2023-01-03,2025-08-05,,,1440,indicative,
61255,Mauves-sur-Huisne,61,Orne,Normandie,533,48.44,0.6071,1500,1500,,1020,2010,154000,,101,19,19,0,2023-09-11,2025-12-23,,,1440,indicative,
61275,Merlerault-le-Pin,61,Orne,Normandie,1429,48.695,0.2669,1270,1270,,1100,1410,86500,,74,18,18,0,2023-01-12,2025-11-27,,,1440,indicative,
61278,Messei,61,Orne,Normandie,1827,48.713,-0.536,1400,1370,,1080,1770,119500,,76,42,40,2,2023-01-23,2025-12-22,,20.2,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/messei/
61293,Mortagne-au-Perche,61,Orne,Normandie,3898,48.5189,0.5642,1680,1650,1710,1290,2150,139500,89500,76,124,110,14,2023-01-05,2025-12-30,12.3,17.3,1440,élevée,https://vendsmonbien.com/prix-immobilier/61-orne/mortagne-au-perche/
61294,Mortrée,61,Orne,Normandie,1115,48.6242,0.0745,1200,1200,,940,1810,115000,,87,22,22,0,2023-01-12,2025-12-18,,,1440,indicative,
61324,Passais Villages,61,Orne,Normandie,1160,48.4886,-0.7687,1100,1090,,990,1590,90000,,73,23,22,1,2023-01-30,2025-12-23,,,1440,indicative,
61309,Perche en Nocé,61,Orne,Normandie,1956,48.3585,0.6958,1520,1530,,1240,2550,169000,,108,58,57,1,2023-01-20,2025-12-30,-32.1,34.0,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/perche-en-noce/
61339,Putanges-le-Lac,61,Orne,Normandie,2093,48.7711,-0.2889,1410,1410,,1120,1850,110000,,91,51,51,0,2023-01-11,2025-12-30,-14.1,29.9,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/putanges-le-lac/
61342,Rai,61,Orne,Normandie,1430,48.7552,0.5604,1410,1410,,1170,1590,102500,,84,38,38,0,2023-03-10,2025-12-31,,14.6,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/rai/
61344,Rânes,61,Orne,Normandie,1036,48.6424,-0.2196,1360,1360,,1200,1660,170000,,99,19,19,0,2023-02-17,2025-09-11,,,1440,indicative,
61345,Rémalard en Perche,61,Orne,Normandie,1866,48.4405,0.7644,1430,1430,,1230,1740,115000,,80,54,54,0,2023-02-07,2025-11-28,-7.4,40.1,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/remalard-en-perche/
61096,Rives d'Andaine,61,Orne,Normandie,2844,48.5352,-0.4434,1200,1210,,910,1440,89000,,82,38,36,2,2023-01-09,2025-12-30,,21.9,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/rives-dandaine/
61116,Sablons sur Huisne,61,Orne,Normandie,1976,48.384,0.8714,1620,1620,,1200,2030,122000,,84,43,43,0,2023-01-19,2025-12-05,,27.7,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/sablons-sur-huisne/
61376,Saint-Clair-de-Halouze,61,Orne,Normandie,812,48.6875,-0.6229,1270,1270,,1020,1600,83500,,68,22,22,0,2023-02-10,2025-10-30,,,1440,indicative,
61389,Sainte-Gauburge-Sainte-Colombe,61,Orne,Normandie,1006,48.7082,0.4443,1290,1300,,1000,1400,99500,,74,20,18,2,2023-01-06,2025-12-09,,,1440,indicative,
61387,Saint-Fraimbault,61,Orne,Normandie,545,48.4987,-0.7165,1170,1170,,940,1470,105000,,79,23,23,0,2023-03-13,2025-12-16,,,1440,indicative,
61391,Saint-Georges-des-Groseillers,61,Orne,Normandie,3173,48.7705,-0.5655,1320,1460,1210,1140,1730,122000,49000,80,115,94,21,2023-01-09,2025-12-30,-11.8,13.5,1440,élevée,https://vendsmonbien.com/prix-immobilier/61-orne/saint-georges-des-groseillers/
61394,Saint-Germain-de-la-Coudre,61,Orne,Normandie,831,48.2729,0.5943,1350,1350,,1040,1640,99000,,80,22,22,0,2023-01-13,2025-11-13,,,1440,indicative,
61397,Saint-Germain-du-Corbéis,61,Orne,Normandie,3636,48.4178,0.0587,1640,1640,,1410,1870,145000,,89,93,91,2,2023-02-08,2025-12-29,-11.1,13.6,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/saint-germain-du-corbeis/
61414,Saint-Langis-lès-Mortagne,61,Orne,Normandie,877,48.5101,0.5335,1480,1480,,1340,2050,150000,,74,22,22,0,2023-01-10,2025-11-28,,,1440,indicative,
61418,Saint-Mard-de-Réno,61,Orne,Normandie,386,48.5091,0.6368,1760,1760,,1110,2320,105000,,85,15,15,0,2023-01-17,2025-12-12,,,1440,indicative,
61421,Saint-Mars-d'Égrenne,61,Orne,Normandie,630,48.5514,-0.7366,1270,1270,,1000,1680,90000,,67,15,15,0,2023-01-12,2025-12-15,,,1440,indicative,
61426,Saint-Martin-du-Vieux-Bellême,61,Orne,Normandie,538,48.37,0.5466,1720,1720,,1390,2030,165500,,100,23,23,0,2023-01-23,2025-12-30,,,1440,indicative,
61447,Saint-Pierre-du-Regard,61,Orne,Normandie,1321,48.8322,-0.5399,1280,1250,,1010,1770,108000,,82,34,33,1,2023-03-09,2025-11-26,,19.0,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/saint-pierre-du-regard/
61456,Saint-Sulpice-sur-Risle,61,Orne,Normandie,1583,48.7784,0.6806,1510,1510,,1310,1730,120000,,79,27,27,0,2023-04-04,2025-12-01,,,1440,indicative,
61460,Sap-en-Auge,61,Orne,Normandie,926,48.8868,0.3196,1080,1080,,980,1480,90000,,76,22,22,0,2023-04-11,2025-12-04,,,1440,indicative,
61462,Sarceaux,61,Orne,Normandie,1063,48.7157,-0.0336,1760,1760,,1430,1910,186000,,112,20,20,0,2023-01-31,2025-12-26,,,1440,indicative,
61464,Sées,61,Orne,Normandie,4168,48.6075,0.1645,1290,1460,1130,1130,1680,124000,59000,72,99,78,21,2023-01-03,2025-12-30,19.8,17.0,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/sees/
61475,Soligny-la-Trappe,61,Orne,Normandie,627,48.6256,0.5561,1610,1610,,1330,1890,122500,,70,20,18,2,2023-02-28,2025-12-26,,,1440,indicative,
61486,Tinchebray-Bocage,61,Orne,Normandie,4813,48.7283,-0.7337,1170,1210,,980,1520,105500,,81,87,84,3,2023-01-23,2025-12-29,8.3,21.1,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/tinchebray-bocage/
61491,Tourouvre au Perche,61,Orne,Normandie,2955,48.6065,0.6321,1420,1420,,1120,1870,118000,,78,90,90,0,2023-01-17,2025-12-08,14.7,25.7,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/tourouvre-au-perche/
61494,Trun,61,Orne,Normandie,1165,48.8504,0.0438,1520,1520,,1190,1970,140000,,88,27,27,0,2023-02-21,2025-12-19,,,1440,indicative,
61484,Val-au-Perche,61,Orne,Normandie,3336,48.2883,0.6987,1430,1450,1200,1160,1810,111000,67500,77,75,70,5,2023-01-05,2025-12-29,16.3,20.0,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/val-au-perche/
61497,Valframbert,61,Orne,Normandie,1678,48.4659,0.1157,1640,1640,,1360,1860,177000,,106,27,26,1,2023-01-27,2025-12-10,,,1440,indicative,
61508,Vimoutiers,61,Orne,Normandie,2978,48.9254,0.1954,1320,1370,890,1070,1640,118000,69500,79,72,64,8,2023-03-10,2025-12-22,-11.0,15.8,1440,bonne,https://vendsmonbien.com/prix-immobilier/61-orne/vimoutiers/
63001,Aigueperse,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2665,46.0145,3.2024,1480,1550,1220,1170,1860,139000,96000,84,42,36,6,2023-01-17,2025-12-15,-8.6,10.6,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/aigueperse/
63003,Ambert,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,6517,45.5516,3.7556,1380,1460,1310,1050,1730,117500,98000,82,123,107,16,2023-01-12,2025-12-30,-6.8,22.0,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/ambert/
63010,Arlanc,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1785,45.4239,3.7349,1320,1340,,980,1620,117000,,80,26,24,2,2023-02-07,2025-12-22,,,2080,indicative,
63013,Aubiat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1023,45.9792,3.1977,1900,1900,,1390,2330,150000,,86,27,27,0,2023-01-12,2025-12-23,,,2080,indicative,
63014,Aubière,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,10459,45.752,3.1272,2440,2550,2260,1930,2910,223500,109500,77,324,218,106,2023-01-16,2025-12-30,-6.2,11.0,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/aubiere/
63016,Augerolles,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,862,45.7343,3.6372,1310,1310,,1090,2030,96500,,78,20,20,0,2023-06-22,2025-12-04,,,2080,indicative,
63019,Aulnat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,4139,45.7924,3.1726,2130,2130,2310,1860,2570,183500,120000,80,106,86,20,2023-01-06,2025-12-23,-0.9,3.6,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/aulnat/
63022,Auzat-la-Combelle,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1956,45.4495,3.3289,1380,1380,,1110,1730,110000,,76,80,80,0,2023-01-20,2025-12-24,-12.2,41.9,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/auzat-la-combelle/
63026,Aydat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2574,45.6663,2.9899,2350,2350,,1910,2800,237500,,85,33,33,0,2023-02-03,2025-12-04,,39.3,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/aydat/
63032,Beaumont,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,10728,45.75,3.0853,2350,2770,2190,1880,2820,238500,127000,69,369,145,224,2023-01-06,2025-12-30,-7.8,15.3,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/beaumont/
63034,Beauregard-l'Évêque,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1586,45.8167,3.2969,1830,1830,,1550,2200,127500,,71,25,24,1,2023-01-10,2025-11-20,,,2080,indicative,
63035,Beauregard-Vendon,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1328,45.9657,3.1108,2240,2240,,1930,2690,230000,,102,20,20,0,2023-08-30,2025-12-05,,,2080,indicative,
63038,Besse-et-Saint-Anastaise,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1442,45.4984,2.9103,2870,2850,2870,2400,3330,227500,96000,36,298,44,254,2023-01-06,2025-12-31,-6.2,20.1,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/besse-et-saint-anastaise/
63040,Billom,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,4805,45.726,3.3232,1680,1690,1340,1210,2210,180000,68000,90,127,115,12,2023-01-12,2025-12-29,-4.8,11.9,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/billom/
63042,Blanzat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3709,45.8251,3.0707,2150,2170,1910,1900,2650,206000,125000,89,80,75,5,2023-01-06,2025-12-22,-18.1,12.5,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/blanzat/
63048,Bourg-Lastic,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,874,45.6582,2.5718,1150,1140,,1060,1470,82500,,64,15,14,1,2023-01-04,2025-12-08,,,2080,indicative,
